Word,Sets,Source,Checks,Score,Synonyms,Generated,Added
paragraph,BATH,Armstrong,1,0,False,False,2025-09-08
paraguay,TRAP PRICE COMMA,Armstrong,1,0,False,False,2025-09-08
parakeet,FLEECE,Armstrong,1,0,False,False,2025-09-08
parallel,DRESS,Armstrong,1,0,False,False,2025-09-08
paramount,MOUTH,Armstrong,1,0,False,False,2025-09-08
paramour,FORCE CURE,Armstrong,1,0,False,False,2025-09-08
paramours,CURE,Armstrong,1,0,False,False,2025-09-08
paranoia,CHOICE,Armstrong,1,0,False,False,2025-09-08
paranoid,CHOICE,Armstrong,1,0,False,False,2025-09-08
paraphrase,FACE,Armstrong,1,0,False,False,2025-09-08
parasol,LOT,Armstrong,1,0,False,False,2025-09-08
parathyroid,CHOICE,Armstrong,1,0,False,False,2025-09-08
parboiled,CHOICE,Armstrong,1,0,False,False,2025-09-08
parcel,START,Armstrong,1,0,False,False,2025-09-08
parched,START,Armstrong,1,0,False,False,2025-09-08
parcheesi,START,Armstrong,1,0,False,False,2025-09-08
parchment,START,Armstrong,1,0,False,False,2025-09-08
parental,DRESS LETTER COMMA,Armstrong,1,0,False,False,2025-09-08
parents,SQUARE,Armstrong,1,0,False,False,2025-09-08
parfait,START,Armstrong,1,0,False,False,2025-09-08
parfitt,START,Armstrong,1,0,False,False,2025-09-08
paring,SQUARE,Armstrong,1,0,False,False,2025-09-08
paris,TRAP,Armstrong,1,0,False,False,2025-09-08
parish,TRAP,Armstrong,1,0,False,False,2025-09-08
park,START,Armstrong,1,0,False,False,2025-09-08
parka,COMMA,Armstrong,1,0,False,False,2025-09-08
parker,START LETTER,Armstrong,1,0,False,False,2025-09-08
parliament,START,Armstrong,1,0,False,False,2025-09-08
parlour,START,Armstrong,1,0,False,False,2025-09-08
parmigiano,PALM,Armstrong,1,0,False,False,2025-09-08
parnassus,START,Armstrong,1,0,False,False,2025-09-08
parnell,START,Armstrong,1,0,False,False,2025-09-08
parr,START,Armstrong,1,0,False,False,2025-09-08
parsley,START,Armstrong,1,0,False,False,2025-09-08
parslow,START,Armstrong,1,0,False,False,2025-09-08
parsnip,START,Armstrong,1,0,False,False,2025-09-08
parsons,START,Armstrong,1,0,False,False,2025-09-08
part,START,Armstrong,1,0,False,False,2025-09-08
part-time,PRICE,Armstrong,1,0,False,False,2025-09-08
parthenogenesis,GOAT START,Armstrong,1,0,False,False,2025-09-08
parthenon,START,Armstrong,1,0,False,False,2025-09-08
partial,START,Armstrong,1,0,False,False,2025-09-08
participation,START,Armstrong,1,0,False,False,2025-09-08
particle,START,Armstrong,1,0,False,False,2025-09-08
particular,KIT FOOT LETTER,Armstrong,1,0,False,False,2025-09-08
particularly,LETTER,Armstrong,1,0,False,False,2025-09-08
particulate,START,Armstrong,1,0,False,False,2025-09-08
partition,START,Armstrong,1,0,False,False,2025-09-08
partner,START LETTER,Armstrong,1,0,False,False,2025-09-08
partners,LETTER,Armstrong,1,0,False,False,2025-09-08
partnership,KIT START LETTER,Armstrong,1,0,False,False,2025-09-08
parturient,START,Armstrong,1,0,False,False,2025-09-08
parturition,START,Armstrong,1,0,False,False,2025-09-08
party,START HAPPY,Armstrong,1,0,False,False,2025-09-08
parvenus,START,Armstrong,1,0,False,False,2025-09-08
pascal,TRAP,Armstrong,1,0,False,False,2025-09-08
paschal,BATH,Armstrong,1,0,False,False,2025-09-08
pasha,PALM BATH COMMA,Armstrong,1,0,False,False,2025-09-08
pashto,STRUT,Armstrong,1,0,False,False,2025-09-08
pass,BATH,Armstrong,1,0,False,False,2025-09-08
passata,PALM,Armstrong,1,0,False,False,2025-09-08
passenger,TRAP LETTER,Armstrong,1,0,False,False,2025-09-08
passion,TRAP,Armstrong,1,0,False,False,2025-09-08
passport,FORCE,Armstrong,1,0,False,False,2025-09-08
past,BATH,Armstrong,1,0,False,False,2025-09-08
pasta,PALM (TRAP),Armstrong,1,0,False,False,2025-09-08
paste,FACE,Armstrong,1,0,False,False,2025-09-08
pastor,COMMA,Armstrong,1,0,False,False,2025-09-08
pastoral,BATH,Armstrong,1,0,False,False,2025-09-08
patch,TRAP,Armstrong,1,0,False,False,2025-09-08
patchouli,COMMA,Armstrong,1,0,False,False,2025-09-08
patchy,HAPPY,Armstrong,1,0,False,False,2025-09-08
path,BATH,Armstrong,1,0,False,False,2025-09-08
pathetic,COMMA,Armstrong,1,0,False,False,2025-09-08
pathfinder,BATH,Armstrong,1,0,False,False,2025-09-08
pathing,BATH,Armstrong,1,0,False,False,2025-09-08
pathless,BATH,Armstrong,1,0,False,False,2025-09-08
pathological,TRAP,Armstrong,1,0,False,False,2025-09-08
pathology,COMMA,Armstrong,1,0,False,False,2025-09-08
pathos,FACE,Armstrong,1,0,False,False,2025-09-08
paths,BATH,Armstrong,1,0,False,False,2025-09-08
pathway,BATH,Armstrong,1,0,False,False,2025-09-08
patience,FACE,Armstrong,1,0,False,False,2025-09-08
patient,FACE,Armstrong,1,0,False,False,2025-09-08
patiently,FACE,Armstrong,1,0,False,False,2025-09-08
patios,GOAT,Armstrong,1,0,False,False,2025-09-08
patois,PALM,Armstrong,1,0,False,False,2025-09-08
patricia,COMMA,Armstrong,1,0,False,False,2025-09-08
patrick,TRAP,Armstrong,1,0,False,False,2025-09-08
pattern,LETTER,Armstrong,1,0,False,False,2025-09-08
paua,(MOUTH),Armstrong,1,0,False,False,2025-09-08
paucity,THOUGHT,Armstrong,1,0,False,False,2025-09-08
paul,THOUGHT,Armstrong,1,0,False,False,2025-09-08
paula,THOUGHT COMMA,Armstrong,1,0,False,False,2025-09-08
pauline,(FLEECE),Armstrong,1,0,False,False,2025-09-08
pauper,THOUGHT,Armstrong,1,0,False,False,2025-09-08
pause,THOUGHT,Armstrong,1,0,False,False,2025-09-08
pavement,FACE,Armstrong,1,0,False,False,2025-09-08
pavilion,COMMA,Armstrong,1,0,False,False,2025-09-08
paving,FACE,Armstrong,1,0,False,False,2025-09-08
pavlov,LOT,Armstrong,1,0,False,False,2025-09-08
pavlova,TRAP,Armstrong,1,0,False,False,2025-09-08
pawnee,THOUGHT,Armstrong,1,0,False,False,2025-09-08
pawpaws,THOUGHT,Armstrong,1,0,False,False,2025-09-08
paws,THOUGHT,Armstrong,1,0,False,False,2025-09-08
pay-claim,FACE,Armstrong,1,0,False,False,2025-09-08
payback,FACE,Armstrong,1,0,False,False,2025-09-08
paycheck,FACE,Armstrong,1,0,False,False,2025-09-08
payday,FACE,Armstrong,1,0,False,False,2025-09-08
paye,FACE,Armstrong,1,0,False,False,2025-09-08
payment,FACE,Armstrong,1,0,False,False,2025-09-08
payne,FACE,Armstrong,1,0,False,False,2025-09-08
paypal,TRAP FACE,Armstrong,1,0,False,False,2025-09-08
payphone,FACE,Armstrong,1,0,False,False,2025-09-08
payroll,FACE GOAT,Armstrong,1,0,False,False,2025-09-08
pays,FACE,Armstrong,1,0,False,False,2025-09-08
paysheet,FACE,Armstrong,1,0,False,False,2025-09-08
payslip,FACE,Armstrong,1,0,False,False,2025-09-08
pea,FLEECE,Armstrong,1,0,False,False,2025-09-08
peach,FLEECE,Armstrong,1,0,False,False,2025-09-08
peachey,HAPPY,Armstrong,1,0,False,False,2025-09-08
peachy,HAPPY,Armstrong,1,0,False,False,2025-09-08
peacock,LOT,Armstrong,1,0,False,False,2025-09-08
peafowl,MOUTH,Armstrong,1,0,False,False,2025-09-08
peak,FLEECE,Armstrong,1,0,False,False,2025-09-08
peanut,STRUT,Armstrong,1,0,False,False,2025-09-08
pear,SQUARE,Armstrong,1,0,False,False,2025-09-08
pearce,NEAR,Armstrong,1,0,False,False,2025-09-08
pearl,NURSE,Armstrong,1,0,False,False,2025-09-08
pearmain,SQUARE,Armstrong,1,0,False,False,2025-09-08
pearse,NEAR,Armstrong,1,0,False,False,2025-09-08
peart,NEAR,Armstrong,1,0,False,False,2025-09-08
peavey,HAPPY,Armstrong,1,0,False,False,2025-09-08
pebble,DRESS,Armstrong,1,0,False,False,2025-09-08
peculiar,GOOSE,Armstrong,1,0,False,False,2025-09-08
pecuniary,GOOSE,Armstrong,1,0,False,False,2025-09-08
pedgogy,LOT,Armstrong,1,0,False,False,2025-09-08
pedicure,CURE,Armstrong,1,0,False,False,2025-09-08
pedigree,HAPPY,Armstrong,1,0,False,False,2025-09-08
pee,HAPPY,Armstrong,1,0,False,False,2025-09-08
peek,FLEECE,Armstrong,1,0,False,False,2025-09-08
peep,FLEECE,Armstrong,1,0,False,False,2025-09-08
peeps,FLEECE,Armstrong,1,0,False,False,2025-09-08
peer,NEAR,Armstrong,1,0,False,False,2025-09-08
peerage,NEAR,Armstrong,1,0,False,False,2025-09-08
peering,NEAR,Armstrong,1,0,False,False,2025-09-08
peerless,NEAR,Armstrong,1,0,False,False,2025-09-08
peers,NEAR,Armstrong,1,0,False,False,2025-09-08
peg,DRESS,Armstrong,1,0,False,False,2025-09-08
peggy,HAPPY,Armstrong,1,0,False,False,2025-09-08
peirce,NEAR,Armstrong,1,0,False,False,2025-09-08
pembrey,DRESS,Armstrong,1,0,False,False,2025-09-08
penarth,START,Armstrong,1,0,False,False,2025-09-08
pengam,DRESS,Armstrong,1,0,False,False,2025-09-08
penguin,DRESS,Armstrong,1,0,False,False,2025-09-08
penicuik,FOOT,Armstrong,1,0,False,False,2025-09-08
peninsula,COMMA,Armstrong,1,0,False,False,2025-09-08
penknives,PRICE,Armstrong,1,0,False,False,2025-09-08
penny-farthing,START,Armstrong,1,0,False,False,2025-09-08
pennyworth,LETTER,Armstrong,1,0,False,False,2025-09-08
penthouse,MOUTH,Armstrong,1,0,False,False,2025-09-08
peony,NEAR,Armstrong,1,0,False,False,2025-09-08
people,FLEECE,Armstrong,1,0,False,False,2025-09-08
pepita,DRESS,Armstrong,1,0,False,False,2025-09-08
pepper,DRESS LETTER,Armstrong,1,0,False,False,2025-09-08
pepsi,HAPPY,Armstrong,1,0,False,False,2025-09-08
per,LETTER NURSE,Armstrong,1,0,False,False,2025-09-08
peradventure,NURSE,Armstrong,1,0,False,False,2025-09-08
percentage,LETTER,Armstrong,1,0,False,False,2025-09-08
perch,NURSE,Armstrong,1,0,False,False,2025-09-08
percussion,STRUT LETTER,Armstrong,1,0,False,False,2025-09-08
perestroika,CHOICE,Armstrong,1,0,False,False,2025-09-08
perez,DRESS,Armstrong,1,0,False,False,2025-09-08
perfect,DRESS LETTER NURSE,Armstrong,1,0,False,False,2025-09-08
perforated,NURSE,Armstrong,1,0,False,False,2025-09-08
perforation,NURSE,Armstrong,1,0,False,False,2025-09-08
perform,NORTH LETTER,Armstrong,1,0,False,False,2025-09-08
performance,NORTH LETTER,Armstrong,1,0,False,False,2025-09-08
performed,NORTH,Armstrong,1,0,False,False,2025-09-08
performer,NORTH LETTER,Armstrong,1,0,False,False,2025-09-08
performing,NORTH,Armstrong,1,0,False,False,2025-09-08
perfume,GOOSE LETTER NURSE,Armstrong,1,0,False,False,2025-09-08
perfusion,GOOSE,Armstrong,1,0,False,False,2025-09-08
pergola,NURSE,Armstrong,1,0,False,False,2025-09-08
pergolesi,SQUARE,Armstrong,1,0,False,False,2025-09-08
perhaps,TRAP,Armstrong,1,0,False,False,2025-09-08
pericarp,START,Armstrong,1,0,False,False,2025-09-08
perineal,NEAR,Armstrong,1,0,False,False,2025-09-08
perineum,NEAR,Armstrong,1,0,False,False,2025-09-08
period,NEAR COMMA,Armstrong,1,0,False,False,2025-09-08
periodical,LOT,Armstrong,1,0,False,False,2025-09-08
perkins,NURSE,Armstrong,1,0,False,False,2025-09-08
perks,NURSE,Armstrong,1,0,False,False,2025-09-08
permabear,SQUARE,Armstrong,1,0,False,False,2025-09-08
permanent,NURSE,Armstrong,1,0,False,False,2025-09-08
permission,LETTER,Armstrong,1,0,False,False,2025-09-08
permit,NURSE,Armstrong,1,0,False,False,2025-09-08
pernod,SQUARE,Armstrong,1,0,False,False,2025-09-08
peron,DRESS,Armstrong,1,0,False,False,2025-09-08
perpendicular,NURSE,Armstrong,1,0,False,False,2025-09-08
perpetrator,NURSE,Armstrong,1,0,False,False,2025-09-08
perpetual,DRESS LETTER,Armstrong,1,0,False,False,2025-09-08
perpetuate,DRESS,Armstrong,1,0,False,False,2025-09-08
perpetuity,NURSE,Armstrong,1,0,False,False,2025-09-08
perry,DRESS,Armstrong,1,0,False,False,2025-09-08
persecution,GOOSE,Armstrong,1,0,False,False,2025-09-08
persevere,NEAR,Armstrong,1,0,False,False,2025-09-08
persevering,NEAR,Armstrong,1,0,False,False,2025-09-08
persia,COMMA NURSE,Armstrong,1,0,False,False,2025-09-08
persian,NURSE,Armstrong,1,0,False,False,2025-09-08
persiflage,PALM,Armstrong,1,0,False,False,2025-09-08
person,NURSE,Armstrong,1,0,False,False,2025-09-08
personal,COMMA NURSE,Armstrong,1,0,False,False,2025-09-08
personality,TRAP NURSE,Armstrong,1,0,False,False,2025-09-08
personalized,PRICE,Armstrong,1,0,False,False,2025-09-08
personally,NURSE,Armstrong,1,0,False,False,2025-09-08
personnel,NURSE,Armstrong,1,0,False,False,2025-09-08
perspective,LETTER,Armstrong,1,0,False,False,2025-09-08
persuade,FACE,Armstrong,1,0,False,False,2025-09-08
persuasion,FACE,Armstrong,1,0,False,False,2025-09-08
perth,NURSE,Armstrong,1,0,False,False,2025-09-08
perthshire,NURSE,Armstrong,1,0,False,False,2025-09-08
peru,LETTER COMMA,Armstrong,1,0,False,False,2025-09-08
perugia,GOOSE,Armstrong,1,0,False,False,2025-09-08
perugino,FOOT,Armstrong,1,0,False,False,2025-09-08
perused,GOOSE,Armstrong,1,0,False,False,2025-09-08
peruvian,GOOSE,Armstrong,1,0,False,False,2025-09-08
pervasion,FACE,Armstrong,1,0,False,False,2025-09-08
pervasive,LETTER,Armstrong,1,0,False,False,2025-09-08
perverse,LETTER,Armstrong,1,0,False,False,2025-09-08
perversion,NURSE,Armstrong,1,0,False,False,2025-09-08
pesach,FACE (TRAP),Armstrong,1,0,False,False,2025-09-08
peshawar,PALM COMMA,Armstrong,1,0,False,False,2025-09-08
peso,FACE,Armstrong,1,0,False,False,2025-09-08
pesos,GOAT,Armstrong,1,0,False,False,2025-09-08
pet,DRESS,Armstrong,1,0,False,False,2025-09-08
peter,LETTER,Armstrong,1,0,False,False,2025-09-08
peterborough,LETTER (COMMA),Armstrong,1,0,False,False,2025-09-08
peterlee,HAPPY,Armstrong,1,0,False,False,2025-09-08
petipa,COMMA,Armstrong,1,0,False,False,2025-09-08
petite,FLEECE,Armstrong,1,0,False,False,2025-09-08
petrol,DRESS,Armstrong,1,0,False,False,2025-09-08
pettitoes,FLEECE,Armstrong,1,0,False,False,2025-09-08
pew,GOOSE,Armstrong,1,0,False,False,2025-09-08
pewter,GOOSE,Armstrong,1,0,False,False,2025-09-08
phantasm,TRAP,Armstrong,1,0,False,False,2025-09-08
phantasmagoria,TRAP,Armstrong,1,0,False,False,2025-09-08
pharisee,HAPPY,Armstrong,1,0,False,False,2025-09-08
pharma,COMMA,Armstrong,1,0,False,False,2025-09-08
pharmaceutical,GOOSE START,Armstrong,1,0,False,False,2025-09-08
pharmacy,START,Armstrong,1,0,False,False,2025-09-08
pharsalus,START,Armstrong,1,0,False,False,2025-09-08
phase,FACE,Armstrong,1,0,False,False,2025-09-08
phenobarbital,GOAT START,Armstrong,1,0,False,False,2025-09-08
phenomenon,LOT,Armstrong,1,0,False,False,2025-09-08
phew,GOOSE,Armstrong,1,0,False,False,2025-09-08
philharmonic,START,Armstrong,1,0,False,False,2025-09-08
philippa,COMMA,Armstrong,1,0,False,False,2025-09-08
philippe,FLEECE,Armstrong,1,0,False,False,2025-09-08
philippines,FLEECE,Armstrong,1,0,False,False,2025-09-08
philosopher,LETTER,Armstrong,1,0,False,False,2025-09-08
philosophy,HAPPY COMMA,Armstrong,1,0,False,False,2025-09-08
phlogistic,LOT,Armstrong,1,0,False,False,2025-09-08
phoebe,FLEECE,Armstrong,1,0,False,False,2025-09-08
phoebus,FLEECE,Armstrong,1,0,False,False,2025-09-08
phoenix,FLEECE,Armstrong,1,0,False,False,2025-09-08
phoneme,FLEECE,Armstrong,1,0,False,False,2025-09-08
photo,GOAT,Armstrong,1,0,False,False,2025-09-08
photo-reconnaissance,GOAT,Armstrong,1,0,False,False,2025-09-08
photocopy,GOAT,Armstrong,1,0,False,False,2025-09-08
photograph,BATH COMMA,Armstrong,1,0,False,False,2025-09-08
photographer,LETTER,Armstrong,1,0,False,False,2025-09-08
photographers,LETTER,Armstrong,1,0,False,False,2025-09-08
photographic,TRAP,Armstrong,1,0,False,False,2025-09-08
photography,HAPPY COMMA,Armstrong,1,0,False,False,2025-09-08
photogravure,CURE,Armstrong,1,0,False,False,2025-09-08
photonovel,LOT,Armstrong,1,0,False,False,2025-09-08
photos,GOAT,Armstrong,1,0,False,False,2025-09-08
photoshop,LOT GOAT,Armstrong,1,0,False,False,2025-09-08
phrase,FACE,Armstrong,1,0,False,False,2025-09-08
phwoar,FORCE,Armstrong,1,0,False,False,2025-09-08
phylogenetic,GOAT,Armstrong,1,0,False,False,2025-09-08
physical,KIT,Armstrong,1,0,False,False,2025-09-08
physician,KIT,Armstrong,1,0,False,False,2025-09-08
physiotherapist,GOAT,Armstrong,1,0,False,False,2025-09-08
physiotherapy-y,GOAT,Armstrong,1,0,False,False,2025-09-08
physique,FLEECE,Armstrong,1,0,False,False,2025-09-08
piacenza,COMMA,Armstrong,1,0,False,False,2025-09-08
piaf,TRAP,Armstrong,1,0,False,False,2025-09-08
piaget,TRAP,Armstrong,1,0,False,False,2025-09-08
piagetian,COMMA,Armstrong,1,0,False,False,2025-09-08
pianist,NEAR,Armstrong,1,0,False,False,2025-09-08
pianoforte,GOAT,Armstrong,1,0,False,False,2025-09-08
piazza,COMMA,Armstrong,1,0,False,False,2025-09-08
pibroch,FLEECE,Armstrong,1,0,False,False,2025-09-08
picadors,NORTH,Armstrong,1,0,False,False,2025-09-08
picasso,PALM,Armstrong,1,0,False,False,2025-09-08
pick,KIT,Armstrong,1,0,False,False,2025-09-08
pick-up,STRUT,Armstrong,1,0,False,False,2025-09-08
pictogram,GOAT,Armstrong,1,0,False,False,2025-09-08
pictorial,FORCE,Armstrong,1,0,False,False,2025-09-08
picture,KIT LETTER,Armstrong,1,0,False,False,2025-09-08
picture-galleries,TRAP,Armstrong,1,0,False,False,2025-09-08
piebald,THOUGHT,Armstrong,1,0,False,False,2025-09-08
pier,NEAR,Armstrong,1,0,False,False,2025-09-08
pierce,NEAR,Armstrong,1,0,False,False,2025-09-08
piercing,NEAR,Armstrong,1,0,False,False,2025-09-08
piercy,NEAR,Armstrong,1,0,False,False,2025-09-08
pig,KIT,Armstrong,1,0,False,False,2025-09-08
pigeon,KIT,Armstrong,1,0,False,False,2025-09-08
piggy,HAPPY,Armstrong,1,0,False,False,2025-09-08
pikachu,COMMA,Armstrong,1,0,False,False,2025-09-08
pike,PRICE,Armstrong,1,0,False,False,2025-09-08
pilates,PALM,Armstrong,1,0,False,False,2025-09-08
piles,PRICE,Armstrong,1,0,False,False,2025-09-08
pillow-fight,GOAT,Armstrong,1,0,False,False,2025-09-08
pillowcase,GOAT,Armstrong,1,0,False,False,2025-09-08
pillows,GOAT,Armstrong,1,0,False,False,2025-09-08
pillowslip,GOAT,Armstrong,1,0,False,False,2025-09-08
pilot,PRICE,Armstrong,1,0,False,False,2025-09-08
pilot-light,PRICE,Armstrong,1,0,False,False,2025-09-08
pima,FLEECE,Armstrong,1,0,False,False,2025-09-08
pinafore,FORCE,Armstrong,1,0,False,False,2025-09-08
pineapple,TRAP,Armstrong,1,0,False,False,2025-09-08
pinochet,GOAT,Armstrong,1,0,False,False,2025-09-08
pinpoint,CHOICE,Armstrong,1,0,False,False,2025-09-08
pinstripe,PRICE,Armstrong,1,0,False,False,2025-09-08
pint,PRICE,Armstrong,1,0,False,False,2025-09-08
pinterest,DRESS,Armstrong,1,0,False,False,2025-09-08
pioneer,NEAR,Armstrong,1,0,False,False,2025-09-08
pioneered,NEAR,Armstrong,1,0,False,False,2025-09-08
pioneering,NEAR,Armstrong,1,0,False,False,2025-09-08
pipal,FLEECE,Armstrong,1,0,False,False,2025-09-08
pipe,PRICE,Armstrong,1,0,False,False,2025-09-08
pipe-organ,NORTH,Armstrong,1,0,False,False,2025-09-08
pipedream,FLEECE,Armstrong,1,0,False,False,2025-09-08
pipeline,PRICE,Armstrong,1,0,False,False,2025-09-08
piper,LETTER,Armstrong,1,0,False,False,2025-09-08
pippa,COMMA,Armstrong,1,0,False,False,2025-09-08
pipsqueak,FLEECE,Armstrong,1,0,False,False,2025-09-08
pique,FLEECE,Armstrong,1,0,False,False,2025-09-08
piraeus,PRICE,Armstrong,1,0,False,False,2025-09-08
piranha,PALM,Armstrong,1,0,False,False,2025-09-08
pirates,PRICE,Armstrong,1,0,False,False,2025-09-08
pirit,KIT,Armstrong,1,0,False,False,2025-09-08
pisa,COMMA,Armstrong,1,0,False,False,2025-09-08
pistachio,PALM,Armstrong,1,0,False,False,2025-09-08
pitcairn,SQUARE,Armstrong,1,0,False,False,2025-09-08
pitch,KIT,Armstrong,1,0,False,False,2025-09-08
pitch-dark,START,Armstrong,1,0,False,False,2025-09-08
pitchfork,NORTH,Armstrong,1,0,False,False,2025-09-08
pith,KIT,Armstrong,1,0,False,False,2025-09-08
pithy,KIT,Armstrong,1,0,False,False,2025-09-08
pixar,START,Armstrong,1,0,False,False,2025-09-08
pixie,HAPPY,Armstrong,1,0,False,False,2025-09-08
pizza,COMMA,Armstrong,1,0,False,False,2025-09-08
pizzeria,NEAR,Armstrong,1,0,False,False,2025-09-08
pizzicato,PALM,Armstrong,1,0,False,False,2025-09-08
place,FACE,Armstrong,1,0,False,False,2025-09-08
placebo,FLEECE,Armstrong,1,0,False,False,2025-09-08
placeseeker,FLEECE,Armstrong,1,0,False,False,2025-09-08
plagiarism,FACE,Armstrong,1,0,False,False,2025-09-08
plague,FACE,Armstrong,1,0,False,False,2025-09-08
plaice,FACE,Armstrong,1,0,False,False,2025-09-08
plain,FACE,Armstrong,1,0,False,False,2025-09-08
plain-clothes,GOAT,Armstrong,1,0,False,False,2025-09-08
plaistow,FACE,Armstrong,1,0,False,False,2025-09-08
plan,TRAP,Armstrong,1,0,False,False,2025-09-08
plane,FACE,Armstrong,1,0,False,False,2025-09-08
planetarium,SQUARE,Armstrong,1,0,False,False,2025-09-08
planner,LETTER,Armstrong,1,0,False,False,2025-09-08
plant-louse,MOUTH,Armstrong,1,0,False,False,2025-09-08
plaque,PALM,Armstrong,1,0,False,False,2025-09-08
plasma,TRAP COMMA,Armstrong,1,0,False,False,2025-09-08
plaster,BATH,Armstrong,1,0,False,False,2025-09-08
plasterboard,FORCE,Armstrong,1,0,False,False,2025-09-08
plasterer,BATH,Armstrong,1,0,False,False,2025-09-08
plastering,BATH,Armstrong,1,0,False,False,2025-09-08
plastic,TRAP BATH,Armstrong,1,0,False,False,2025-09-08
plate,FACE,Armstrong,1,0,False,False,2025-09-08
platform,TRAP NORTH,Armstrong,1,0,False,False,2025-09-08
plattdeutsch,CHOICE,Armstrong,1,0,False,False,2025-09-08
plausible,THOUGHT,Armstrong,1,0,False,False,2025-09-08
play-reading,FACE,Armstrong,1,0,False,False,2025-09-08
playback,FACE,Armstrong,1,0,False,False,2025-09-08
playbill,FACE,Armstrong,1,0,False,False,2025-09-08
playboy,FACE CHOICE,Armstrong,1,0,False,False,2025-09-08
playboys,CHOICE,Armstrong,1,0,False,False,2025-09-08
players,LETTER,Armstrong,1,0,False,False,2025-09-08
playfair,FACE,Armstrong,1,0,False,False,2025-09-08
playfellow,FACE,Armstrong,1,0,False,False,2025-09-08
playford,FACE,Armstrong,1,0,False,False,2025-09-08
playful,FACE,Armstrong,1,0,False,False,2025-09-08
playground,FACE MOUTH,Armstrong,1,0,False,False,2025-09-08
playgroup,FACE,Armstrong,1,0,False,False,2025-09-08
playhouses,MOUTH,Armstrong,1,0,False,False,2025-09-08
playmate,FACE,Armstrong,1,0,False,False,2025-09-08
playmobil,FACE,Armstrong,1,0,False,False,2025-09-08
playpen,FACE,Armstrong,1,0,False,False,2025-09-08
playroom,FACE,Armstrong,1,0,False,False,2025-09-08
plays,FACE,Armstrong,1,0,False,False,2025-09-08
playstation,FACE,Armstrong,1,0,False,False,2025-09-08
playsuit,FACE,Armstrong,1,0,False,False,2025-09-08
playthings,FACE,Armstrong,1,0,False,False,2025-09-08
playtime,FACE PRICE,Armstrong,1,0,False,False,2025-09-08
playwright,FACE PRICE,Armstrong,1,0,False,False,2025-09-08
plaza,PALM COMMA,Armstrong,1,0,False,False,2025-09-08
plc,DRESS,Armstrong,1,0,False,False,2025-09-08
plea,FLEECE,Armstrong,1,0,False,False,2025-09-08
plead,FLEECE,Armstrong,1,0,False,False,2025-09-08
pleasant,DRESS,Armstrong,1,0,False,False,2025-09-08
pleasurable,DRESS,Armstrong,1,0,False,False,2025-09-08
pleasure,DRESS LETTER,Armstrong,1,0,False,False,2025-09-08
pleasure-boat,DRESS,Armstrong,1,0,False,False,2025-09-08
pleasure-grounds,DRESS,Armstrong,1,0,False,False,2025-09-08
pleated,FLEECE,Armstrong,1,0,False,False,2025-09-08
pledge,DRESS,Armstrong,1,0,False,False,2025-09-08
pledgor,DRESS NORTH,Armstrong,1,0,False,False,2025-09-08
plethora,DRESS,Armstrong,1,0,False,False,2025-09-08
pleydell,FACE,Armstrong,1,0,False,False,2025-09-08
plosion,GOAT,Armstrong,1,0,False,False,2025-09-08
plotted,LOT,Armstrong,1,0,False,False,2025-09-08
plough,MOUTH,Armstrong,1,0,False,False,2025-09-08
ploughboy,MOUTH,Armstrong,1,0,False,False,2025-09-08
ploughed,MOUTH,Armstrong,1,0,False,False,2025-09-08
ploughman,MOUTH,Armstrong,1,0,False,False,2025-09-08
ploughs,MOUTH,Armstrong,1,0,False,False,2025-09-08
ploughshares,MOUTH SQUARE,Armstrong,1,0,False,False,2025-09-08
plover,STRUT,Armstrong,1,0,False,False,2025-09-08
plow,MOUTH,Armstrong,1,0,False,False,2025-09-08
plowed,MOUTH,Armstrong,1,0,False,False,2025-09-08
plowright,MOUTH,Armstrong,1,0,False,False,2025-09-08
plows,MOUTH,Armstrong,1,0,False,False,2025-09-08
ploy,CHOICE,Armstrong,1,0,False,False,2025-09-08
plug,STRUT,Armstrong,1,0,False,False,2025-09-08
plug-in,STRUT,Armstrong,1,0,False,False,2025-09-08
plug-ugly,STRUT,Armstrong,1,0,False,False,2025-09-08
plum-pudding,STRUT,Armstrong,1,0,False,False,2025-09-08
plumbing,STRUT,Armstrong,1,0,False,False,2025-09-08
plus,STRUT,Armstrong,1,0,False,False,2025-09-08
plush,STRUT,Armstrong,1,0,False,False,2025-09-08
plymouth,COMMA,Armstrong,1,0,False,False,2025-09-08
plywood,PRICE,Armstrong,1,0,False,False,2025-09-08
pneumatic,GOOSE,Armstrong,1,0,False,False,2025-09-08
pneumonia,GOOSE,Armstrong,1,0,False,False,2025-09-08
pneumothorax,GOAT,Armstrong,1,0,False,False,2025-09-08
poach,GOAT,Armstrong,1,0,False,False,2025-09-08
poblanos,PALM,Armstrong,1,0,False,False,2025-09-08
pochette,LOT,Armstrong,1,0,False,False,2025-09-08
pocket-knife,PRICE,Armstrong,1,0,False,False,2025-09-08
podcast,BATH,Armstrong,1,0,False,False,2025-09-08
poddy-dodger,LOT,Armstrong,1,0,False,False,2025-09-08
podunk,STRUT,Armstrong,1,0,False,False,2025-09-08
pogey,HAPPY,Armstrong,1,0,False,False,2025-09-08
poignant,CHOICE,Armstrong,1,0,False,False,2025-09-08
poikilothermic,CHOICE,Armstrong,1,0,False,False,2025-09-08
poinsettia,CHOICE,Armstrong,1,0,False,False,2025-09-08
